student_id,login_drop_pct,attendance_drop_pct,delay_increase_pct,sentiment_change,login_slope,attendance_slope,delay_slope,sentiment_slope,login_volatility,sentiment_volatility,burnout_label,dropout_label
16,-0.08672490943959088,-0.009154383242823801,0.5610972568578554,-0.038000000000000034,-0.0011176470588235264,0.04592647058823553,0.1285,0.003823529411764705,1.9222343769686359,0.11477630417468582,Low,0
17,-0.5186488388458831,-0.14134025483718723,0.4186915887850468,-0.25225,-0.614970588235294,-0.8670882352941175,0.2630735294117647,-0.03157647058823529,3.2338972875876353,0.19156891710295804,Medium,0
18,-0.6871770784405824,-0.5182765728885406,2.3333333333333335,-0.77825,-1.4232352941176472,-4.071485294117647,1.3122941176470586,-0.0657279411764706,8.062043475447153,0.4072796694737741,High,1
19,0.011566535654126908,-0.002497174250190544,-0.6965098634294385,0.14650000000000002,0.009044117647058768,0.19886764705882373,-0.06972058823529413,0.004883823529411765,1.9594309335450777,0.10380556744863607,Low,0
20,-0.16082148499210105,-0.0147088866189991,-0.03317535545023696,-0.09150000000000003,-0.21757352941176464,-0.1650735294117648,-0.024176470588235292,-0.010179411764705881,1.7993636606682188,0.11012901525029634,Low,0
21,-0.1937523242841205,-0.08852302553089951,3.1193370165745855,-0.42875,-0.5286176470588236,-0.7982941176470587,0.4125441176470589,-0.03638382352941177,3.6336143622202584,0.19570154785625313,Medium,0
22,-0.8306761957119296,-0.5420813963437241,4.963811821471653,-0.9037499999999999,-1.2257941176470588,-4.728750000000001,1.2774999999999999,-0.0735235294117647,6.973667495180232,0.4163533755517461,High,1
23,-0.21401562893874468,0.01573165372784533,-0.00598802395209577,-0.01375000000000004,-0.1693676470588236,0.08126470588235318,-0.0460735294117647,-0.002572058823529412,2.2501880476973475,0.08719401260025446,Low,0
24,0.687887323943662,0.11379518592011041,-0.24483362521891425,0.08799999999999997,-0.11185294117647061,0.12597058823529417,0.052205882352941206,0.0004970588235294137,2.6710222762081193,0.17679060118305687,Medium,1
25,-0.14317326842221728,-0.044648485679046085,-0.2831541218637993,0.14075000000000004,0.014029411764705813,-0.17938235294117671,-0.017220588235294113,0.0012911764705882361,2.2602153289749483,0.1101928612327798,Low,0
26,-0.08133268005879456,-0.08983128134974916,1.3913713405238832,-0.8009999999999999,-0.20961764705882355,-0.527779411764706,0.5288529411764706,-0.04798235294117647,2.128820878639942,0.27494569160714877,Medium,0
27,0.1350499211770888,-0.22918175235336719,-0.1947840260798695,0.188,0.06917647058823526,-0.1489117647058823,-0.04305882352941173,0.01213382352941177,2.7049596423360307,0.15942928160577444,High,0
28,0.3260207190737356,0.2861120543293718,-0.6102021174205967,0.37074999999999997,0.03902941176470587,0.16932352941176454,-0.021573529411764703,0.010930882352941176,2.3182205819694266,0.2052564148408846,Medium,0
29,0.02258556186781205,0.018621194685636583,0.4277286135693215,-0.11474999999999996,-0.06147058823529409,0.12364705882352918,-0.008411764705882356,-0.0033470588235294113,1.7306607601337318,0.11029830763283117,Low,0
30,-0.8999308914996546,-0.678997977110871,3.1918604651162794,-0.82125,-1.1704411764705884,-5.000911764705882,1.2223970588235293,-0.07102941176470588,7.019059291196601,0.44160176252667593,High,1
31,-0.24526395554432948,-0.0005745711236970154,-0.2062360801781737,0.39725,-0.2538970588235294,-0.2531470588235295,-0.1639411764705882,0.02770294117647059,2.9657853794006517,0.22620948992766268,Medium,0
32,0.03840995000609671,0.016493377011821575,1.7218934911242605,0.09250000000000003,-0.1520000000000001,-0.00991176470588268,-0.01066176470588236,-0.0010720588235294149,1.7337089336640878,0.09307396252443538,Low,0
33,-0.6282135794330916,-0.566528202314706,5.322801024765159,-0.86775,-1.5638823529411763,-4.987044117647059,1.435485294117647,-0.0615,9.358047428105218,0.35972820758641283,High,1
34,-0.10825339938863705,-0.06729228656443118,-0.07844756399669689,-0.06575000000000009,-0.167764705882353,-0.32114705882352934,0.15674999999999997,0.0008382352941176465,2.024348043198106,0.08960794235631869,Low,0
35,-0.6497768443160935,-0.6661372299872935,6.830783078307832,-0.7515000000000001,-1.2339264705882353,-4.716735294117647,1.385808823529412,-0.062379411764705885,7.389323125293683,0.3610401639707139,High,1
36,0.10282074613284795,0.19430854838107342,0.7441946185035018,0.6765,0.1313529411764706,0.35275000000000034,0.1603529411764706,-0.0031941176470588225,2.1902937398136046,0.2866894952150613,Medium,0
37,-0.7377919320594479,-0.4946954186497913,10.374677002583981,-0.717,-1.3397794117647057,-4.9822500000000005,1.4619852941176472,-0.06862058823529411,7.001247478128451,0.38294053063106287,High,1
38,-0.03521425540941883,-0.0075064828715709015,0.12000000000000002,-0.08100000000000002,0.1807647058823529,-0.06841176470588227,0.12286764705882353,-0.004858823529411768,2.7302209922763883,0.09743638950617987,Low,0
39,-0.5982674607471575,-0.16229632027624913,0.9802597402597402,-0.45175,-0.7575588235294117,-0.6308382352941176,0.2646764705882353,-0.036066176470588227,4.169281113093719,0.19587750211122595,Medium,0
40,-0.054213514416119386,-0.02062237941755316,0.41666666666666674,-0.03149999999999997,0.04977941176470585,-0.07907352941176432,0.09270588235294117,-0.0067529411764705866,2.1973187259324334,0.08463647755745353,Low,0
41,-0.3343519933324072,0.009817513085302263,-0.19558359621451102,-0.174,0.007632352941176467,-0.1477058823529409,-0.05420588235294119,-0.00793235294117647,2.462066797767003,0.10759298304257578,Medium,0
42,-0.19937451133698214,-0.04338051198201425,-0.28542094455852157,0.0495000000000001,-0.18525,0.007058823529411865,-0.09825,-0.00433529411764706,1.936608612153387,0.0950599810645889,Low,0
43,-0.6424759871931697,-0.5350489875898106,5.629107981220657,-0.6539999999999999,-1.2461764705882354,-4.66970588235294,1.4870735294117647,-0.057160294117647066,6.924001612747742,0.35375221436291626,High,1
44,-0.14434919696521817,0.007176129925720674,2.8336221837088393,0.07500000000000001,-0.15348529411764705,-0.011205882352941015,0.15422058823529414,0.002527941176470588,1.4802982526054218,0.10766582172011072,Low,0
45,-0.7494511171380602,-0.6763658830798199,2.8898701298701295,-0.8137500000000001,-1.289705882352941,-4.443779411764705,1.2179117647058824,-0.07402941176470587,7.544655393058056,0.4290996581991958,High,1
46,-0.022873239436619574,-0.06617438227776203,0.16404494382022472,-0.010750000000000037,-0.03677941176470584,-0.22522058823529412,0.14341176470588232,-0.003982352941176473,1.7280006510415442,0.12084866569391653,Low,0
47,-0.06192893401015223,-0.02567549401801313,0.22608024691358022,-0.5329999999999999,0.17535294117647054,-0.20570588235294127,-0.010382352941176495,-0.012183823529411764,2.264126027116571,0.15828254009839493,Medium,0
48,-0.018101315275426313,-0.037508111615833846,-0.42725173210161665,0.10225000000000006,-0.09232352941176465,0.040514705882352835,-0.054588235294117646,0.0045897058823529445,2.176342114650176,0.061141877356413146,Low,0
49,-0.26729317516561385,-0.07848901533112072,0.6220472440944882,-0.5609999999999999,-0.491235294117647,-0.47029411764705936,0.44482352941176473,-0.03974117647058824,2.8383513407140653,0.2288577068835568,Medium,0
50,-0.7482486865148862,-0.558279343956108,6.17638588912887,-0.8752500000000001,-1.467029411764706,-4.790735294117646,1.5744852941176473,-0.08105441176470589,8.195478326491992,0.4519444241275691,High,1
51,-0.6633766233766234,-0.247988892972355,0.08173170258202293,0.39525,-0.15823529411764709,-0.38435294117647045,0.15647058823529414,0.006010294117647057,2.674985046687177,0.18670233662169308,High,0
52,-0.2018842530282638,-0.023535510627267827,-0.49884704073789393,0.11425000000000002,-0.19542647058823528,0.12285294117647083,-0.07886764705882354,0.011386764705882351,1.8283269902655084,0.10682117065451023,Low,0
53,-0.838701496322597,-0.5270356234096693,6.800161160354553,-0.866,-1.43275,-4.997117647058823,1.5090735294117645,-0.0815735294117647,8.43224147246745,0.44871993864027626,High,1
54,0.09373291042327456,0.0466820180029308,-0.43572621035058434,0.03574999999999995,-0.12283823529411765,0.1140441176470588,-0.2165735294117647,0.0040161764705882366,2.428718369154124,0.08549519967031287,Low,0
55,-0.48338081671415,-0.5615009254585226,4.859154929577464,-0.874,-1.0621029411764704,-5.161338235294117,1.3087499999999999,-0.08373529411764707,6.475907883584098,0.442600798312279,High,1
56,0.19470198675496692,-0.041686849978629426,1.1495564005069707,0.054500000000000104,0.03617647058823536,0.07283823529411769,0.06104411764705883,-0.0038617647058823523,2.40544382599137,0.10605690296565645,Low,0
57,0.5378947368421052,0.1970577418168446,0.20786733513305056,-0.13399999999999998,-0.017117647058823585,0.24711764705882372,0.3205,-0.004651470588235293,2.791651542247587,0.14572106631049153,Low,0
58,-0.14465086483023692,-0.021043248061806154,-0.7663551401869159,0.026249999999999996,-0.2869117647058823,-0.06036764705882382,-0.129,0.004750000000000001,3.2430661931778904,0.10180954441177573,Low,0
59,-0.0752665470283966,-0.01513911620294603,0.22243226212980488,-0.09950000000000003,-0.04967647058823536,-0.1281470588235297,0.03279411764705883,-0.006607352941176471,1.7510220824802112,0.0965746472942045,Low,0
60,-0.01281521289789159,-0.0039702379201834136,-0.7162092180217503,-0.24524999999999997,-0.06301470588235296,0.039044117647058674,-0.10764705882352942,-0.006333823529411765,1.840439145964897,0.10193459913101145,Low,0
61,-0.1667951683371884,0.010243581303489102,1.3302411873840443,-0.11649999999999999,-0.157985294117647,-0.1576911764705885,0.03792647058823529,-0.010598529411764706,1.9309236779324033,0.11054469307328448,Low,0
62,-0.8499556456722849,-0.6629909172316745,7.216905901116428,-0.81175,-1.2366764705882352,-5.275485294117647,1.272779411764706,-0.06571911764705882,7.245168390037598,0.36009188063603986,High,1
63,0.05301440760945575,-0.02613480055020633,-0.16195372750642673,0.025499999999999967,-0.028852941176470654,0.0995588235294117,-0.03942647058823529,0.004735294117647058,2.02276337386919,0.11105126443824642,Low,0
64,0.026252983293555947,0.03330431994136232,-0.3575615474794842,0.03949999999999998,-0.1205294117647059,0.3343823529411763,-0.18713235294117644,0.0018735294117647047,2.9198307599356963,0.1356676699389603,Medium,0
65,-0.4913404507710558,-0.10451319282656983,5.826771653543307,-0.6955,-0.48898529411764696,-0.7532058823529413,0.5006470588235294,-0.030849999999999995,3.105522433236207,0.1841034129685451,Medium,0
66,-0.6495746148539894,-0.40946586925139195,7.682824025289779,-0.41125,-1.4702352941176473,-4.999147058823529,1.5968823529411762,-0.06052941176470588,8.098899513719955,0.3768148749717824,Medium,1
67,-0.18159493343673247,-0.10027671629990793,3.4962406015037595,-0.436,-0.38526470588235295,-0.9226911764705882,0.5522647058823529,-0.028410294117647058,2.8824364693779456,0.18331656362696744,Low,0
68,-0.1535250987027635,-0.08172546486908319,1.469644902634593,-0.09825,0.030764705882352944,-0.31880882352941153,0.027279411764705858,0.0016897058823529406,2.6736713211113545,0.10359969031485246,Low,0
69,-0.2746848739495799,-0.0976526891522333,1.0385786802030452,-0.71875,-0.3924117647058824,-0.5573235294117648,0.34623529411764703,-0.04840000000000001,2.7321627574749887,0.2539289926994028,Low,0
70,0.9595238095238096,0.07347414798496833,-0.1440371708828085,-0.03925000000000001,0.17211764705882351,-0.042852941176470226,0.00022058823529412077,0.006739705882352941,3.1466000169495114,0.18214141712782772,Medium,0
71,-0.4673831915211225,-0.0852289600285086,3.8989784335981836,-0.535,-0.6919558823529411,-0.3955,0.5990735294117646,-0.03568235294117647,3.8413547414942038,0.20195638968186505,Medium,0
72,-0.5556549949658799,-0.6615862107188383,11.249566724436745,-0.83175,-1.4641029411764706,-5.143838235294117,1.310485294117647,-0.06778235294117647,8.393762341763079,0.3904048966564499,High,1
73,-0.5406610299769409,-0.16081032128625958,1.4516129032258065,-0.6735,-0.611970588235294,-0.7800735294117648,0.3159705882352941,-0.034236764705882355,3.8495393663831172,0.20640380124083632,Medium,0
74,-0.2555282555282554,-0.23843394548854893,1.5538818076477405,-0.497,-0.5040588235294117,-0.8610735294117648,0.47935294117647054,-0.03796323529411765,3.6697593018253025,0.20968626365755738,Medium,0
75,-0.03803680981595091,0.001650955956755769,-0.20159680638722555,-0.07175000000000004,0.0059264705882353065,0.04097058823529458,0.004544117647058826,-0.005898529411764706,2.38215509920464,0.09795166750324706,Low,0
76,-0.4995438550762414,-0.47204439926367564,17.96,-0.65125,-1.096676470588235,-4.660338235294117,1.2528676470588238,-0.06031911764705883,6.942748735191271,0.3636938215495739,High,1
77,-0.0024162201911967452,0.0031108442940567683,0.2346938775510204,0.11024999999999996,0.0514117647058823,-0.05277941176470561,-0.06511764705882353,0.0076308823529411774,2.143764601505181,0.09769695918161084,Low,0
78,-0.6625013350421873,-0.5148720547251077,5.178145087235996,-0.80475,-1.5545588235294117,-4.483485294117647,1.3513676470588234,-0.0692794117647059,8.907959642926095,0.39697774916654127,High,1
79,-0.7076170510132774,-0.09283947638294014,1.3575903614457832,-0.791,-0.7123088235294117,-0.7307058823529411,0.26861764705882346,-0.04634558823529412,4.0095772324938865,0.24628465069237804,High,0
80,-0.009291078019600227,0.022375123343200753,-0.390495867768595,0.0010000000000000009,0.004500000000000087,0.07116176470588277,-0.12245588235294116,0.012202941176470588,1.9989547268510108,0.13563210042857357,Low,0
81,-0.5253797221861612,-0.6538760983205427,7.893111638954869,-0.9597500000000001,-1.0761470588235293,-4.916470588235294,1.2478970588235294,-0.07608382352941176,6.696381609994063,0.4318842389267445,High,1
82,-0.12793614595210945,-0.09906942271267405,0.8726862302483069,-0.4225,-0.4657205882352941,-0.6434705882352942,0.3421029411764706,-0.026327941176470592,3.080985705365519,0.1648314164027396,Low,0
83,-0.0018726591760299227,0.011664097268681603,0.2457293035479632,0.08449999999999996,-0.08192647058823534,-0.005632352941176343,0.1231764705882353,-0.0016558823529411767,1.4492571372948282,0.09632090461922928,Low,0
84,-0.3082753286929622,-0.11912767495207875,4.948612538540597,-0.18524999999999997,-0.530735294117647,-0.6324558823529414,0.6833676470588236,-0.028979411764705875,3.4121662229928558,0.1854930367066825,Medium,0
85,-0.02161307327358985,-0.0060343960575279946,-0.4439882697947214,0.09425,0.10092647058823528,-0.014367647058823648,-0.13060294117647056,0.001457352941176471,2.696058156519131,0.10687763641972378,Low,0
86,-0.7812400635930048,0.17181194163706,-0.08086253369272244,-0.1905,-0.09735294117647061,0.2230882352941178,-0.17470588235294118,0.0009647058823529398,2.8744935785862062,0.16740245916154678,High,0
87,0.006505026611472468,-0.07812822098536387,0.017299251226439497,0.007499999999999951,0.1859558823529412,-0.3279852941176472,-0.04072058823529411,-0.0008132352941176479,2.9729031125596186,0.12561473838686288,Medium,0
88,-0.13063320022818029,-0.04644308943089438,-0.5753715498938429,-0.016249999999999987,-0.0947794117647059,-0.1978235294117646,-0.01444117647058824,0.003320588235294118,1.4850475581610176,0.07808072745562761,Low,0
89,-0.45677250564870975,-0.20094575646770965,8.663716814159292,-0.7172499999999999,-0.6044558823529411,-1.1867352941176474,0.6193088235294117,-0.04060588235294117,3.319063560202887,0.22431495714731106,High,0
90,-0.6143159877560631,-0.5777830921917971,11.65874363327674,-0.9492499999999999,-1.3515588235294116,-4.282955882352941,1.6627941176470586,-0.07876911764705882,7.666889743131391,0.43971835209218485,High,1
91,-0.6737884314747264,-0.6695937580974866,4.845174973488866,-0.6775,-1.1470882352941176,-4.978941176470589,1.2898529411764705,-0.06430735294117647,7.564532151208471,0.3923698457238188,High,1
92,-0.2963142580019399,-0.10492934238344283,0.4896719319562576,-0.33175,-0.6130882352941177,-0.4331323529411765,0.38180882352941187,-0.03001176470588235,3.5288071639011394,0.19887546354440008,Low,0
93,-0.42265032107413886,-0.150172117039587,1.6448508180943213,-0.6214999999999999,-0.48713235294117657,-0.7334852941176475,0.3830735294117647,-0.03411764705882353,3.3746510313413642,0.1912327987907235,Medium,0
94,0.05352934575244076,0.023044067623212847,0.44761904761904775,-0.12775000000000003,0.01842647058823529,0.07754411764705904,0.05100000000000001,-0.0007088235294117614,1.4973107838165505,0.10806602919820209,Low,0
95,-0.3148825065274153,-0.08730223788835155,-0.26908752327746743,-0.134,-0.1447205882352941,-0.09307352941176476,-0.029352941176470568,-0.006364705882352942,2.873966988328154,0.17175598000263823,High,0
96,0.07746223564954678,-0.04594490711082641,-0.7153024911032029,0.03749999999999998,0.011882352941176516,-0.1630441176470591,-0.060102941176470595,0.0022235294117647062,1.794509682336654,0.12365860261219193,Low,0
97,0.8674157303370786,-0.02284761006745489,-0.30769230769230776,0.07525000000000004,0.031867647058823556,-0.16633823529411773,-0.023617647058823528,0.0016823529411764708,2.3109225250247287,0.15057395746498353,Medium,0
98,-0.5489866756242302,-0.5173468311715701,5.612850082372323,-0.84125,-1.3254705882352942,-5.154308823529412,1.188691176470588,-0.05894117647058822,7.544209147860806,0.353904294972525,High,1
99,-0.11221294363256777,0.02757413283729053,0.27498176513493794,-0.06625000000000003,-0.18373529411764702,0.12351470588235272,0.042073529411764704,-0.005172058823529412,2.334203290204176,0.11048542513230723,Low,0
100,-0.3506266394637132,-0.0653199432755477,1.0741394527802295,-0.5115000000000001,-0.22013235294117647,-0.862235294117647,0.44823529411764707,-0.0391,2.0187916146381557,0.2093335058385701,Medium,0
101,-0.06787992887773255,0.008457800971747252,-0.37373737373737376,-0.04149999999999998,-0.13897058823529404,-0.01801470588235292,-0.14788235294117644,-0.002104411764705883,1.848999278889349,0.0945148797809107,Low,0
102,-0.14744525547445272,0.0017157929780532558,0.4895729890764648,0.14549999999999996,-0.0025147058823529163,-0.09780882352941168,-0.026397058823529423,0.003280882352941174,2.030032737831257,0.09494171457618968,Low,0
103,0.08966244725738393,-0.04144516129032259,2.009569377990431,-0.12424999999999997,-0.05995588235294121,-0.14394117647058824,0.1252794117647059,-0.0005294117647058826,2.1803897778455426,0.11079410333286394,Low,0
104,-0.28859721082854806,-0.19126751384815915,1.4552758435993571,-0.398,-0.5575882352941176,-0.8376176470588238,0.37677941176470586,-0.022511764705882353,3.44271985499837,0.16676550402686202,Medium,0
105,-0.05668471044837092,0.048692757824663244,1.3727810650887573,0.041999999999999926,-0.1303235294117647,0.1640147058823527,0.03125,-0.005101470588235295,2.3214302344316393,0.08376432713273592,Low,0
106,-0.4410104810534801,-0.18528735632183913,0.5463917525773195,-0.31575,-0.586529411764706,-0.7942058823529411,0.35048529411764706,-0.034938235294117645,4.096645782425748,0.19030501832584445,Medium,0
107,-0.7035730039700044,-0.5036513272284687,5.83743842364532,-0.95875,-1.397455882352941,-4.67539705882353,1.422588235294118,-0.08071029411764705,8.272229621853269,0.43619169619942716,High,1
108,0.03935237238587812,-0.047515358892604366,0.6178194607268467,0.11599999999999999,-0.04999999999999998,-0.11651470588235296,0.08463235294117649,-0.00021764705882353075,1.4575636063879567,0.07594109559388777,Low,0
109,-0.567753001715266,-0.10444704505558808,-0.08034061458718998,-0.03900000000000001,-0.3775588235294118,-0.5810882352941172,-0.04498529411764707,0.0015558823529411771,2.511155112692165,0.19648918545304217,High,0
110,-0.06378032834519833,-0.007969599408877348,-0.2251184834123223,-0.12549999999999997,0.06958823529411753,-0.32975000000000054,0.12119117647058823,0.0032191176470588254,1.938105604277882,0.1290603056714186,Low,0
111,-0.7159176635413299,-0.5394268445719261,5.175494071146245,-0.8425,-1.4638676470588234,-4.430132352941177,1.6028382352941177,-0.06399117647058825,7.938410603934938,0.3814278219182934,High,1
112,0.22830292979546707,-0.12603795966785292,-0.05023835716905028,-0.61075,-0.12291176470588237,-0.3320588235294118,-0.1635294117647059,-0.012189705882352941,2.556127279042784,0.21315306511206136,High,0
113,-0.10072522159548751,0.029025134083499746,-0.6812749003984064,-0.055499999999999994,-0.06432352941176477,0.1421176470588236,-0.04186764705882353,0.00019852941176470526,1.3490286629028065,0.1070191376966444,Low,0
114,-0.5765635286372615,-0.3900407305216135,7.7328244274809155,-1.20525,-1.1267794117647059,-4.677029411764705,1.3005735294117646,-0.07187058823529412,6.883383343240444,0.43973853974075705,High,1
115,-0.00048262548262538663,-0.04291300857224249,-0.24671532846715322,0.07374999999999998,0.05188235294117651,-0.023294117647058934,-0.09898529411764705,-0.00219558823529412,2.4106485987523496,0.12211918699914988,Low,0
116,-0.5591331269349845,-0.11444199329122723,2.7071290944123314,-0.50475,-0.3401176470588235,-0.7237647058823529,0.5758970588235294,-0.03840588235294118,3.5273635102344265,0.20701288204682658,Medium,0
117,-0.2343129467831611,-0.04788427322658001,-0.09447415329768269,0.25775000000000003,-0.10604411764705876,-0.2254558823529413,-0.049867647058823523,0.0017867647058823512,2.1298019274101527,0.1219006255111105,Low,0
118,-0.4225557173255683,-0.10207904101891738,0.1425300515168861,-0.5975,-0.5766470588235294,-0.6555588235294117,0.2933088235294118,-0.03419117647058824,3.4092870711240106,0.18536589941698195,Low,0
119,-0.4345238095238094,-0.04436972937220973,0.5875933371625502,-0.49374999999999997,-0.5452941176470588,-0.7018970588235295,0.27767647058823536,-0.029632352941176467,3.1762262723762826,0.1942602635641165,Medium,0
120,-0.6767527675276752,-0.45034526747829956,7.750988142292489,-0.8360000000000001,-1.299705882352941,-4.560941176470588,1.3002794117647059,-0.07805735294117648,7.668660900052889,0.4258930959368403,High,1
121,0.6967294350842419,-0.0027841467409106075,-0.13204551468642495,-0.04249999999999993,-0.00366176470588234,-0.0053235294117648276,-0.09023529411764708,-0.00660735294117647,2.5396068429319265,0.1577251697309807,Medium,0
122,-0.6156351791530944,-0.1175068119891009,1.5997248968363136,-0.333,-0.5002647058823531,-0.6457352941176471,0.38138235294117645,-0.043795588235294114,3.2111015763026454,0.2559092856853772,Medium,0
123,0.02622004767281381,0.025930889808286162,0.0,0.010749999999999926,-0.0022352941176470792,0.12291176470588189,0.06232352941176469,-0.0007970588235294118,1.842494685654932,0.10824285965673057,Low,0
124,-0.3681056788778428,-0.18033955950519776,0.7014084507042254,-0.71575,-0.6492058823529412,-1.0270735294117648,0.25904411764705887,-0.04544411764705882,3.6748838983928005,0.24480764557777465,Medium,0
125,-0.6872468393273597,-0.5934699266255363,4.916083916083917,-0.93225,-1.210720588235294,-5.134220588235294,1.3936911764705884,-0.07723970588235293,7.255467335051548,0.415201432038314,High,1
126,-0.09064490890801385,0.041189008583443605,0.44230769230769224,0.07100000000000001,-0.01354411764705883,-0.10129411764705869,-0.06969117647058824,0.0012764705882352938,2.1183144832625773,0.10221741534591842,Low,0
127,0.06843150231634682,0.04384401927851611,-0.2011494252873563,0.19424999999999998,0.07322058823529416,0.08852941176470583,0.008088235294117665,0.005692647058823531,1.8960088563435913,0.15158780458862778,Low,0
128,-0.048213839620284776,0.025119432886423255,0.5391705069124424,0.06924999999999998,-0.19385294117647062,-0.1253382352941173,0.0037058823529411626,0.004302941176470587,1.9752497732354424,0.096246212046674,Low,0
129,0.016067329762815673,0.1827164366373902,0.03774056485878525,-0.24174999999999996,-0.1983088235294118,0.47661764705882376,-0.1973823529411764,-0.015611764705882353,2.8845287743407937,0.29624311525052077,High,0
130,-0.6507118644067796,-0.3801991206347602,2.9454653230586847,-0.74275,-1.187735294117647,-4.77564705882353,1.2345441176470586,-0.0627705882352941,7.723286865059461,0.37371876681090915,Medium,1
131,-0.40306912572152614,-0.18250594808458306,0.5088676671214188,-0.58425,-0.7116176470588235,-1.104485294117647,0.3265882352941177,-0.03870147058823529,4.049119245794901,0.20168828052219595,Medium,0
132,-0.7613494848862222,-0.5695402971107733,4.4226190476190474,-0.382,-1.4936911764705882,-4.523205882352942,1.3490735294117646,-0.06794411764705884,8.39261140825667,0.4082247542714675,High,1
133,-0.11677610402986989,0.03565842148519326,0.003232062055591398,0.11475000000000002,-0.12845588235294114,0.011294117647058729,-0.07626470588235294,-0.003998529411764708,1.3845876341592351,0.09308488509598824,Low,0
134,-0.2120375483158476,-0.04154277933698277,1.1150575287643825,-0.28924999999999995,-0.515764705882353,-0.806647058823529,0.4536911764705883,-0.03481764705882353,3.312754895853298,0.20246596421785729,Low,0
135,-0.5894288150042626,-0.15823892155456765,2.336683417085427,-0.544,-0.5426911764705882,-0.9221617647058823,0.4698676470588235,-0.03593529411764706,3.0190229517731946,0.19253605722911574,Medium,0
136,-0.8663185378590079,-0.1453347786208621,-0.3087584783249779,0.24975,-0.05458823529411765,-0.34482352941176464,-0.2712058823529412,0.0013735294117647064,2.951068732962123,0.129795159129042,High,1
137,-0.045203969128996706,-0.020645872137254252,-0.0018656716417911705,-0.025000000000000022,0.14751470588235302,-0.1355147058823531,-0.19375000000000003,-0.01039264705882353,2.166170103354459,0.08198533913653912,Low,0
138,-0.0844099913867356,-0.023853588319967173,-0.7313633310946944,0.02849999999999997,0.05879411764705873,-0.012397058823529108,-0.07110294117647058,0.003360294117647059,2.47421334299746,0.09229858702421542,Low,0
139,-0.25762384434938596,-0.03517981154836805,0.8722659667541557,-0.5245,-0.3866176470588235,-0.3989852941176469,0.4563529411764706,-0.03339705882352942,2.903064759870162,0.1757712528638666,Low,0
