login_drop_pct,attendance_drop_pct,delay_increase_pct,sentiment_change,login_slope,attendance_slope,delay_slope,sentiment_slope,login_volatility,sentiment_volatility,student_id
0.1730372528467292,0.08721602582217265,-0.04764128284173286,-0.03479098802114901,0.007857114670528874,0.021924063046802545,0.0025619863503012425,0.016483098106849867,0.025693166255846604,0.055786319985128334,89
0.04644024312656152,-0.10228057251207721,-0.006811902131143179,-0.05685443101681645,-0.024784003071179672,-0.0724587722789988,-0.01427136172931338,-0.0012522529451116002,-0.022470536270334532,-0.009265513460639339,90
0.05502609637743708,-0.15115367376528968,0.0014252234393389493,0.0003064720091742089,-0.03579953642642171,-0.08986876276452598,-0.018584718789481692,-0.003381389938538049,-0.028191654743906152,-0.006295406489995022,91
-0.12507619562286212,0.03377061167701823,-0.005802576527157346,-0.015638229361143195,-0.010534404317241664,0.013353143809692396,0.008174002770370609,-0.012193693572177658,0.03210381998640401,0.06871194094393643,92
0.19090324079640789,0.11816472339417425,0.003151616248590653,0.001478945707380769,0.019857136448064465,0.055132230742986024,0.02109357312005073,0.02364348481325544,0.040830187295117275,0.07114405195622424,93
-0.02999946055806783,0.002817023029099779,-0.0005923083930106929,-0.0011490048965883326,-0.0040897678449953465,0.0004703360989352659,-0.008549522082330754,-0.0116453892511896,-0.023109881027891858,-0.20553047764189794,94
-0.022196778222395474,0.04251340801946463,-0.007049047549333146,-0.01858241513348452,0.004553488583990513,-0.014762831146390923,-0.025673927929690848,-0.02472168943881541,0.011308127716810864,0.12088029558595219,95
-0.037837452129785454,0.011870910340994866,-0.0016354862588884905,-0.0021449333325917683,-0.005061966383096552,-0.0029583879298985642,-0.009407311088728552,-0.007790155309463161,-0.025960891630904714,-0.19308334710969544,96
0.08727001654121014,0.03937512887857254,-0.0007627908812445703,0.007830841018481232,0.018317369543208874,0.011746685454702798,-0.0016269649370535318,0.005308512400907203,0.014928752475975877,0.16415237916991765,97
0.061963051932358036,-0.14772621729184252,0.0015451817442932452,-0.036786678247769614,-0.03061034558375284,-0.08045210875519117,-0.018756154377431587,0.0007665656565987958,-0.02451961633542421,-0.0005555533029733281,98
-0.030508075574697563,0.0038798301199707754,-0.001749166650840026,0.000703218173426758,0.002144264278696086,0.0027972708086076614,-0.008790154185578294,-0.005979053270550991,-0.010222373941247255,-0.22577314746960125,99
0.11791046869871072,0.03301925301157695,0.006490472246067835,0.0026249989906822475,0.00534036237839615,0.04176650588403095,0.022194232545619294,0.023734525342041582,-0.004062155782493323,0.09562387734829916,100
-0.03180248684929572,0.004518542187343602,-0.0026866645808573016,-0.0011338592964900166,0.0006954034371793996,-0.0018758550703266842,-0.006446460137010971,-0.009797166779944317,-0.023902509125809445,-0.20832054418725487,101
-0.03466359428030294,0.007131706127697897,-0.000815424225387651,0.010578466014437333,-0.004662880526879065,-0.0038993545596440323,-0.009538540359501642,-0.008255953385613288,-0.024887389586752757,-0.2123958857226163,102
-0.03675838028579198,0.01128094925328658,-0.001982874054925607,-0.0016492513597868772,-0.005639227090544825,-0.006414542135436087,-0.01034247279133493,-0.012682953753577548,-0.02012289232414623,-0.1967317803667355,103
-0.05070853757225252,0.1689288849496256,0.008425579887822441,0.0023588969063903548,0.01880610685043884,0.05365100050985831,0.029895508678440628,0.029362209551196325,0.051369598722502366,0.11067018879934926,104
-0.03081140986844141,0.00522188760865435,-0.0008433590890840097,-0.001278436143182254,0.0014433310357504338,0.00318586740655202,-0.006909629069259818,-0.008419299598304916,-0.010520924052519908,-0.22955531619072744,105
0.21592382653788925,0.12491505586009326,-0.0015822299075156103,0.011435380383557023,0.019893139244552476,0.06074665518677473,0.031965798919918895,0.03127455976980142,0.039162487531347885,0.07826886537345813,106
0.002866008676757513,-0.10612031778886707,0.0015268367596089985,-0.047549674465368674,-0.02269402816182246,-0.07206329547734326,-0.020467326186721254,0.0003393089393781408,-0.010312635911221899,-0.008649735547895806,107
-0.03605330629494552,0.014018771104009366,-0.0009180868176065042,0.0009310677021010314,-0.00572244649025214,-0.004911548659995018,-0.011013146125184912,-0.012300142289376861,-0.026966074228222874,-0.19822471717649598,108
-0.005867748644516986,0.04751066001522502,-0.022098002873204167,-0.02732745476983266,-0.0021280906801226422,0.015244665603762154,-0.07642603575415945,-0.11039059895330751,-0.007076672484453261,0.05344671587621356,109
-0.03580470047410411,0.0026832178637012684,-0.0022912817224989886,-0.00014057327852162258,0.0013965204562071246,-0.004174285770774353,-0.0121683159903716,-0.00771532272625566,-0.04316423934037275,-0.1583689153227667,110
-0.003266679608874233,-0.12287806622261666,0.002477158501737599,-0.03045032316269805,-0.019972906387728685,-0.07357246791142687,-0.006263368727461057,-0.000766309812493109,-0.009436761853404163,-0.0034888422707860267,111
0.01298310309683503,0.07125976623506688,-0.003134385439813239,-0.05137868296681897,0.02820990778571808,0.002666139612205703,0.017080005840773106,-0.0017494915452729938,0.007679894232858569,0.14871468734792306,112
-0.04255549541624337,0.006684601424107371,-0.00010257836187127961,-0.00043918883195461536,-0.0043723229590630405,0.0030808186981631193,-0.007946768694486517,-0.007048696433400446,-0.024383991787383628,-0.20430529045685122,113
0.07054983155613664,0.10868815705731001,-0.017822902172806656,-0.13983900186808143,-0.030237052422251342,-0.024182199126555635,-0.024283862219349212,-0.007939966753835794,-0.02407616400960655,-0.015030353078222713,114
-0.031374800907566044,0.010238126923236723,-0.003559685579847646,-0.0008540541707722933,0.001222215766365033,-0.000802337261733211,-0.009456999812482315,-0.011418686698064527,-0.01133058592622371,-0.21592822872734133,115
0.26147522707186177,0.08175310344832958,0.0008364314193923354,0.00778528348120752,-0.006893028840054112,0.060094812947305024,0.026055072474627728,0.03236738616792694,0.05014677064966744,0.07735919725114003,116
-0.03130129775432893,0.012080665511231967,-0.003761496874509709,0.043311787903767676,0.0013721210800983965,-0.0016694053906938463,-0.009819739812125784,-0.008403993095602455,-0.028069547570525197,-0.2222733614637628,117
0.17916769579670375,0.06123094094245866,-0.04198438495918223,-0.0036257463890946233,0.012109434583787526,0.03424312239865238,0.02036255903140532,0.014469520375360796,0.03862202791428834,0.054401914958078015,118
0.24785562612343806,0.05850082128658695,0.005042475966598402,0.006934339186488939,0.021419251605438287,0.05736022971828734,0.02721766529767218,0.026769404290563105,0.043841353629897085,0.07956319717078116,119
0.039808600895961894,-0.0966439284482927,-0.008316731362353957,-0.03468609126266236,-0.027870637932483705,-0.07162083656658216,-0.02594671767818637,-0.0024725873087220614,-0.020467750729379612,-0.008096280788371362,120
0.08715974820323369,0.036266243666147294,0.0005849441693534221,0.009696592416546725,-0.0008919384106162252,0.02584240815685815,-0.004990464651554922,-0.0067956051257912755,0.025863393883452514,0.18843887137221463,121
0.25935196814536693,0.08810972575755838,0.004419967683827401,0.004615233333421916,0.02306215808091776,0.05250188295069973,0.03372696521826016,0.02827193215897272,0.04166716237599301,0.07024684064590325,122
-0.02573206611372098,0.004507117090910136,-0.0024872853641573637,-0.0014783653670120112,-0.005499439537258406,0.0018335399106802074,-0.008635195475243645,-0.01103557040471427,-0.023938402181802886,-0.2089127851256181,123
0.11707393782517521,0.12210570383717723,-0.007026910517877511,-0.024904190099868002,-0.00048036369322891186,0.049551356740898646,0.012055776963483537,0.01981158481457567,0.03392481889222704,0.059946205138872014,124
0.034913384713993856,-0.11301430417379094,0.001683319724765135,-0.0557002184877419,-0.027622127191939322,-0.07265122328579314,-0.020777226827999158,-0.0019402306652757948,-0.020871537298939348,-0.00782431911171187,125
-0.03428609680325351,0.007421308323840096,-0.0006394620764780122,-0.0011460344328108807,-0.006796571411345527,-0.004975705132978882,-0.009358903774547572,-0.010065089537805065,-0.022695318344584516,-0.19857753776920414,126
0.029383385174620705,0.025228649533534278,-0.00907612981970013,0.036937290699623676,0.006749310531771862,0.019498837484824214,-0.00768738934947956,0.010718613071522375,-0.05617918860455699,0.15843625563295843,127
-0.02947425715055221,0.003965573805942004,-0.0007729350455953313,-0.0011340891446405409,-0.0004114700768020452,-0.003564714157553514,-0.009434685109564939,-0.007369294427323339,-0.024298822862518984,-0.20892882162235774,128
0.053236630575324344,0.09120758145744448,0.002582663705793169,-0.013696745101525404,0.033330685660306864,0.04172136817342654,0.0005379714686982557,-0.0033195664314202614,0.023700911013850228,0.1792706692353324,129
0.143456606537565,0.2716350682749838,0.012130001577299467,0.021244195006944844,-0.0007553797297954984,0.012143972646873497,0.030315974793938237,0.01132011929375558,0.020884231213865585,0.06053139583080487,130
0.16944738498197437,0.13364551134645494,-0.0013683498906394722,0.010852898737203374,0.01236581443575182,0.05021451269788441,0.02802197230015347,0.03236996898423311,0.04023359807759224,0.07149509876251035,131
-0.06358952527419927,-0.10201708358318742,0.005447032408808283,0.001994228960286066,-0.019072953968517548,-0.06493791275518213,-0.0164580067734589,-0.0018844656913687694,-0.007960657676988472,-0.00657057687888489,132
-0.0334761694587951,0.006309416109676651,-0.002235392804101801,0.0022481313846118896,0.0015377733733808326,0.0026808754072238333,-0.008520500263958595,-0.007959161072442692,-0.027538593938107123,-0.2143371190058293,133
-0.18289138025622,0.008613109614628162,-0.0019320612977064826,-0.014217604506788224,-0.019756176189956752,0.0210109640264339,-0.0013449607999634413,-0.024110114862331063,0.02776026999943418,0.0741304644455001,134
0.22542130788617973,0.13499886415636042,0.0019370038980812871,0.009570134115050378,0.024529877532672124,0.061173043993378674,0.025134644865845743,0.0325965952355846,0.04191563955590697,0.07365248273665412,135
-0.0627134818128645,0.1120324085828631,-0.008101766092328586,0.02249640760980305,-0.012951546951503742,0.0028580055764613824,-0.013758941555450977,-0.03731778851764932,0.026146394194114884,0.030163027906831806,136
-0.04425117749218112,0.01205198508765068,-0.002541405798505792,0.0003754501225423763,-0.0021523860974912257,-0.0031418436239728283,-0.004474949250298726,-0.0051042985362243064,-0.023981634279906672,-0.2063026558982793,137
-0.04800804245245585,0.012627555627441958,-0.003235448332488876,-0.0013517349687121737,0.0016307204557769503,0.0005117352420611143,-0.0077313214828808605,-0.0074252629136547345,0.00108217937617078,-0.2238482732985193,138
-0.16124142251378432,0.0053822650335361225,-0.00398873240719578,-0.024550538196687913,-0.04202841267953976,0.012498446505938583,-0.008802652664079822,-0.028115223674770387,0.011319360717265803,0.0715320816156243,139
